store_id,name,address_context_code,address_context_description,intersection_description,quadrant_code,quadrant_description,address_line1,address_line2,address_line3,city,region,state,postal_code,county,country_code,country,Product Name,Price,Price Per Count,Primary Location Name,Available Quantity,Order Pickup,Curbside,In Store
3420,Miami NW 7th Street,M,Mailing,7th St & 37th Ave,NWC,NorthWest Corner,3825 NW 7th St,,,Miami,FL,Florida,33126-5502,Miami-Dade,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Miami NW 7th Street,10.0,IN_STOCK,IN_STOCK,IN_STOCK
910,Tanasbourne,M,Mailing,US 26 & NW 185th Ave,SEC,SouthEast Corner,11095 NE Evergreen Pkwy,,,Hillsboro,OR,Oregon,97006-7510,Washington,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.89,$0.16,Tanasbourne,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
3328,Georgia and Eastern,M,Mailing,Georgia Ave & Eastern Ave,SWC,SouthWest Corner,7828 Georgia Ave NW,,,Washington,DC,District of Columbia,20012-1305,District of Columbia,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.29,$0.35,Georgia and Eastern,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1390,Northlake,M,Mailing,I-285 & La Vista Rd,SEC,SouthEast Corner,4241 Lavista Rd,,,Tucker,GA,Georgia,30084-5310,DeKalb,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Northlake,10.0,UNAVAILABLE,UNAVAILABLE,IN_STOCK
2516,Allen North,M,Mailing,US Hwy 75 & Stacy Rd,SEC,SouthEast Corner,150 E Stacy Rd,Ste 2400,,Allen,TX,Texas,75002-8756,Collin,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Allen North,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
1453,Athens,M,Mailing,BUS US 78 & Epps Bridge Rd,SWC,SouthWest Corner,3065 Atlanta Hwy,,,Athens,GA,Georgia,30606-3334,Clarke,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Athens,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2174,Conyers,M,Mailing,Hwy 20 & Millers Chapel Rd,NWC,NorthWest Corner,2195 Hwy 20 SE,,,Conyers,GA,Georgia,30013-2028,Rockdale,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Conyers,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
3278,East Lansing Downtown,M,Mailing,E. Grand River Ave,NWC,NorthWest Corner,201 E Grand River Ave,,,East Lansing,MI,Michigan,48823-4323,Ingham,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.29,$0.35,East Lansing Downtown,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1196,Warrington,M,Mailing,Rte 611 & Street Road,SEC,SouthEast Corner,401 Easton Rd,,,Warrington,PA,Pennsylvania,18976-2457,Bucks,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Warrington,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
2052,Denver Northfield Blvd,M,Mailing,I-270 & Quebec St,NEC,NorthEast Corner,7930 Northfield Blvd,,,Denver,CO,Colorado,80238-3527,Denver,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Denver Northfield Blvd,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
2037,Burlington,M,Mailing,I-40/85 & University Dr,NWC,NorthWest Corner,1475 University Dr,,,Burlington,NC,North Carolina,27215-8768,Alamance,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Burlington,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3371,LA Westchester Sepulveda Blvd,M,Mailing,Sepulveda Blvd and Drollinger Way,SEC,SouthEast Corner,8900 S Sepulveda Blvd,,,Los Angeles,CA,California,90045-3604,Los Angeles,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,LA Westchester Sepulveda Blvd,0.0,UNAVAILABLE,UNAVAILABLE,NOT_SOLD_IN_STORE
1238,Irvine North,M,Mailing,Irvine Blvd & Jamboree Rd,SEC,SouthEast Corner,13200 Jamboree Rd,,,Irvine,CA,California,92602-2307,Orange,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Irvine North,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1953,Four Points,M,Mailing,FM 2222 & FM 620,NEC,NorthEast Corner,11220 FM 2222,,,Austin,TX,Texas,78730-1001,Travis,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Four Points,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3216,Los Angeles Koreatown,M,Mailing,,,,620 S Virgil Ave Ste 100,,,Los Angeles,CA,California,90005-4080,Los Angeles,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Los Angeles Koreatown,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
220,Eden Prairie,M,Mailing,I- 494 & Flying Cloud Dr,SEC,SouthEast Corner,8225 Flying Cloud Dr,,,Eden Prairie,MN,Minnesota,55344-5315,Hennepin,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Eden Prairie,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3432,Eatontown Plaza,M,Mailing,Hwy 36 and Hwy 35,,,56 State Route 36,,,Eatontown,NJ,New Jersey,07724-2508,Monmouth,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Eatontown Plaza,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2145,Denton,M,Mailing,Loop 288 & Brinker Rd,SWC,SouthWest Corner,1801 S Loop 288,,,Denton,TX,Texas,76205-4801,Denton,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Denton,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3302,San Diego North Park,M,Mailing,University Ave and Ray St,SEC,SouthEast Corner,3029 University Ave,,,San Diego,CA,California,92104-3036,San Diego,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.29,$0.35,San Diego North Park,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
638,West Boca Raton,M,Mailing,Hwy 441/7 & Palmetto Park,NWC,NorthWest Corner,21637 State Road 7,,,Boca Raton,FL,Florida,33428-1843,Palm Beach,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,West Boca Raton,1.0,IN_STOCK,IN_STOCK,IN_STOCK
1464,Greenwich Township,M,Mailing,US 22 & I-78,NEC,NorthEast Corner,1204 New Brunswick Ave,,,Phillipsburg,NJ,New Jersey,08865-4124,Warren,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Greenwich Township,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2105,Fenton,M,Mailing,US 23 & Owen Rd,SEC,SouthEast Corner,3255 Owen Rd,,,Fenton,MI,Michigan,48430-1755,Genesee,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Fenton,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1435,Houston Memorial,M,Mailing,Gessner & Hwy 10,SEC,SouthEast Corner,984 Gessner Rd,,,Houston,TX,Texas,77024-2505,Harris,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Houston Memorial,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1406,Fairview,M,Mailing,Halsey St & 207th Ave,SEC,SouthEast Corner,21500 NE Halsey St,,,Fairview,OR,Oregon,97024-8616,Multnomah,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.89,$0.16,Fairview,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
317,Chico,M,Mailing,20th St & I-99,SEC,SouthEast Corner,1951 E 20th St,,,Chico,CA,California,95928-6300,Butte,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Chico,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1312,Dover,M,Mailing,Rte 13/113 & Lookerman St,NEC,NorthEast Corner,148 John Hunn Brown Rd,,,Dover,DE,Delaware,19901-4708,Kent,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Dover,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
2422,Broken Arrow,M,Mailing,State Hwy 51 & N 9th St,NEC,NorthEast Corner,1150 E Hillside Dr,,,Broken Arrow,OK,Oklahoma,74012-2385,Tulsa,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Broken Arrow,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1462,Las Vegas Centennial Hills,M,Mailing,US 95 & Centennial Pkwy,NEC,NorthEast Corner,6480 Sky Pointe Dr,,,Las Vegas,NV,Nevada,89131-4038,Clark,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.39,$0.30,Las Vegas Centennial Hills,0.0,UNAVAILABLE,UNAVAILABLE,NOT_SOLD_IN_STORE
1021,Greenbrier,M,Mailing,Greenbrier Pkwy & Eden Way,SWC,SouthWest Corner,1316 Greenbrier Pkwy,,,Chesapeake,VA,Virginia,23320-0605,Chesapeake City,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Greenbrier,10.0,IN_STOCK,UNAVAILABLE,IN_STOCK
2716,Highlands Ranch,M,Mailing,W Highlands Ranch Pkwy & Lucent Blvd,NEC,NorthEast Corner,1265 Sgt Jon Stiles Dr,,,Highlands Ranch,CO,Colorado,80129-2265,Douglas,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Highlands Ranch,0.0,UNAVAILABLE,UNAVAILABLE,DISCONTINUED
1032,Irving North,M,Mailing,I-635 & MacArthur Blvd,SWC,SouthWest Corner,7845 N Macarthur Blvd,,,Irving,TX,Texas,75063-7516,Dallas,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Irving North,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1015,New Bern,M,Mailing,McCarthy Blvd & Hwy 17,NWC,NorthWest Corner,3410 Dr Martin Luther King Jr Blvd,,,New Bern,NC,North Carolina,28562-5220,Craven,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,New Bern,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1200,Florence,M,Mailing,Houston Rd & Hansel Dr,NWC,NorthWest Corner,1100 Hansel Ave,,,Florence,KY,Kentucky,41042-4869,Boone,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Florence,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2424,Long Beach NW,M,Mailing,State Hwy 91 & Cherry Ave,NEC,NorthEast Corner,6750 Cherry Ave,,,Long Beach,CA,California,90805-1717,Los Angeles,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Long Beach NW,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
961,Cary,M,Mailing,Dillard & Walnut,NEC,NorthEast Corner,2021 Walnut St,,,Cary,NC,North Carolina,27518-9205,Wake,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Cary,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1825,Montgomery,M,Mailing,I-85 & Taylor Rd,SEC,SouthEast Corner,2576 Berryhill Rd,,,Montgomery,AL,Alabama,36117-3564,Montgomery,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Montgomery,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2548,West Pottsgrove Twp,M,Mailing,Rte 100 & State Rd,NWC,NorthWest Corner,100 Upland Square Dr,,,Pottstown,PA,Pennsylvania,19464-1575,Montgomery,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,West Pottsgrove Twp,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3342,Austin Saltillo,M,Mailing,IH-35 & E 5th St,SEC,SouthEast Corner,901 E. 5th St Ste 140,,,Austin,TX,Texas,78702-4075,Travis,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Austin Saltillo,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
52,East Lake Street and Hwy 55,M,Mailing,Hwy 55 & Lake St,NEC,NorthEast Corner,2500 E Lake St,,,Minneapolis,MN,Minnesota,55406-1909,Hennepin,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,East Lake Street and Hwy 55,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3268,Manhattan Hells Kitchen,M,Mailing,W 44th St and 10th Ave,NWC,NorthWest Corner,615 10th Ave,,,New York,NY,New York,10036-3035,New York,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$7.29,$0.40,Manhattan Hells Kitchen,10.0,IN_STOCK,UNAVAILABLE,IN_STOCK
2795,Capitola,M,Mailing,Capitola Rd and 41st Ave,NWC,NorthWest Corner,1825 41st Ave,,,Capitola,CA,California,95010-2504,Santa Cruz,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,Capitola,0.0,UNAVAILABLE,UNAVAILABLE,NOT_SOLD_IN_STORE
3249,Manhattan East Village,M,Mailing,E 14th St & Avenue A,SEC,SouthEast Corner,500 E 14th St,,,New York,NY,New York,10009-3336,New York,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$7.29,$0.40,Manhattan East Village,10.0,IN_STOCK,UNAVAILABLE,IN_STOCK
1291,Phoenixville,M,Mailing,US-422 & Egypt Rd,SWC,SouthWest Corner,200 Mill Road,,,Phoenixville,PA,Pennsylvania,19460-1183,Montgomery,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Phoenixville,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3325,North Quincy T Station,M,Mailing,ROUTE 3A & SQUANTUM ST,NWC,NorthWest Corner,289 Hancock St,,,Quincy,MA,Massachusetts,02171,Norfolk,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.69,$0.32,North Quincy T Station,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3303,Ocean Beach,M,Mailing,Newport Ave Sunset Cliffs Blvd & Cable St,NWC,NorthWest Corner,4864 Newport Ave,,,San Diego,CA,California,92107-3111,San Diego,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Ocean Beach,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1317,Rossford,M,Mailing,US 20 & Parkway Blvd,NEC,NorthEast Corner,9666 Olde US 20,,,Rossford,OH,Ohio,43460-1710,Wood,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Rossford,10.0,IN_STOCK,IN_STOCK,IN_STOCK
614,Bakersfield NE,M,Mailing,Bernard St & Oswell St,NWC,NorthWest Corner,3401 Mall View Rd,,,Bakersfield,CA,California,93306-3060,Kern,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Bakersfield NE,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
913,Foothill Ranch,M,Mailing,Portola Pkwy & Bake Pkwy,NWC,NorthWest Corner,26762 Portola Pkwy,,,Foothill Ranch,CA,California,92610-1712,Orange,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Foothill Ranch,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1517,Flower Mound,M,Mailing,Dixon Ln & FM 2499,NWC,NorthWest Corner,5959 Long Prairie Rd,,,Flower Mound,TX,Texas,75028-2224,Denton,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Flower Mound,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1235,Hudson,M,Mailing,I-94 & Carmichael Rd,NWC,NorthWest Corner,2401 Coulee Rd,,,Hudson,WI,Wisconsin,54016-2183,St. Croix,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Hudson,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1163,Ft Lauderdale,M,Mailing,US 1 & Oakland Park Blvd,NEC,NorthEast Corner,3200 N Federal Hwy,,,Fort Lauderdale,FL,Florida,33306-1062,Broward,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Ft Lauderdale,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3222,Cambridge Central Square,M,Mailing,Massachusetts Ave and Pearl,,,564 Massachusetts Ave,,,Cambridge,MA,Massachusetts,02139-4029,Middlesex,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Cambridge Central Square,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1859,Lakeland North,M,Mailing,US 98 & Sharon Dr,NEC,NorthEast Corner,4005 US Highway 98 N,,,Lakeland,FL,Florida,33809-3815,Polk,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Lakeland North,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1310,Aiken,M,Mailing,Whiskey Rd & Brookhaven Dr,NWC,NorthWest Corner,2545 Whiskey Rd,,,Aiken,SC,South Carolina,29803-8521,Aiken,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Aiken,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3205,San Diego South Park,M,Mailing,Fern & Grape,NEC,NorthEast Corner,3030 Grape St,,,San Diego,CA,California,92102-1134,San Diego,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,San Diego South Park,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
2559,DeKalb,M,Mailing,Hwy 23 & Barber Greene Rd,NWC,NorthWest Corner,2555 Sycamore Rd,,,Dekalb,IL,Illinois,60115-2051,DeKalb,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,DeKalb,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3387,Upper East Side 86th and Lex,M,Mailing,86th & Lexington,SEC,SouthEast Corner,150 E 86th St,,,New York,NY,New York,10028-2118,New York,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Upper East Side 86th and Lex,10.0,IN_STOCK,UNAVAILABLE,IN_STOCK
309,Santa Maria,M,Mailing,Broadway & Betteravia,NEC,NorthEast Corner,223 E Betteravia Rd,,,Santa Maria,CA,California,93454-7803,Santa Barbara,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Santa Maria,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1356,Minnetonka,M,Mailing,Hwy 7 & Hwy 101,NWC,NorthWest Corner,4848 County Road 101,,,Minnetonka,MN,Minnesota,55345-2635,Hennepin,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Minnetonka,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3226,Boston Packards Corner,M,Mailing,of Commonwealth Ave and Amory,SWC,SouthWest Corner,860 COMMONWEALTH AVE,,,Boston,MA,Massachusetts,02215-1205,Norfolk,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$1.99,$0.11,Boston Packards Corner,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
2371,Anchorage NE,M,Mailing,Muldoon Rd & Glen Hwy,NWC,NorthWest Corner,1200 N Muldoon Rd,Ste F,,Anchorage,AK,Alaska,99504-6103,Anchorage Municipality,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.89,$0.16,Anchorage NE,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
3312,Upper East Side 70th and 3rd,M,Mailing,3rd Ave and 70th St,SEC,SouthEast Corner,1201 3rd Ave,,,New York,NY,New York,10021-5401,New York,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Upper East Side 70th and 3rd,10.0,IN_STOCK,UNAVAILABLE,IN_STOCK
2605,San Jose South,M,Mailing,of Cottle Road and Poughkeepsie Road,SEC,SouthEast Corner,5630 Cottle Rd,,,San Jose,CA,California,95123-3696,Santa Clara,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,San Jose South,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
3322,Miami Grove Central,M,Mailing,US1 & SW 27TH AVE,NWC,NorthWest Corner,2750 SW 27th Terrace Ste 101,,,Miami,FL,Florida,33133-3064,Miami Dade,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Miami Grove Central,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1783,Grand Forks,M,Mailing,Hwy81/32nd Ave & 34th St,SWC,SouthWest Corner,3601 32nd Ave S,,,Grand Forks,ND,North Dakota,58201-5911,Grand Forks,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Grand Forks,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1077,Winston-Salem University Parkway,M,Mailing,University Pwy & Shattalon,SWC,SouthWest Corner,5420 University Pkwy,,,Winston Salem,NC,North Carolina,27105-1366,Forsyth,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Winston-Salem University Parkway,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
2250,Culpeper,M,Mailing,Bus. 15/29 & Mantanus Dr,SEC,SouthEast Corner,15341 Montanus Dr,,,Culpeper,VA,Virginia,22701-2523,Culpeper,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Culpeper,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1065,Rockwall,M,Mailing,I-30 & Rte 740,SEC,SouthEast Corner,850 Steger Towne Rd,,,Rockwall,TX,Texas,75032-5658,Rockwall,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Rockwall,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
2040,Tampa Central Walter's Crossing,M,Mailing,I-275 & Dale Mabry Hwy,NWC,NorthWest Corner,1544 N Dale Mabry Hwy,,,Tampa,FL,Florida,33607-2551,Hillsborough,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Tampa Central Walter's Crossing,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1869,Redlands,M,Mailing,Alabama & Lugonia Ave,NEC,NorthEast Corner,27320 W Lugonia Ave,,,Redlands,CA,California,92374-2041,San Bernardino,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Redlands,0.0,UNAVAILABLE,UNAVAILABLE,DISCONTINUED
2084,Decatur,M,Mailing,US Hwy 31 & Hwy 67,SEC,SouthEast Corner,1235 Point Mallard Pkwy SE,,,Decatur,AL,Alabama,35601-6531,Morgan,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Decatur,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3287,Medford MA,M,Mailing,Fellsway Rt. 28 and Salem Rt. 60,SEC,SouthEast Corner,471 Salem St,,,Medford,MA,Massachusetts,02155-3336,Middlesex,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Medford MA,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
2231,Wheeling,M,Mailing,I-70 & Cabela Dr,SWC,SouthWest Corner,300 Cabela Dr,,,Triadelphia,WV,West Virginia,26059-1023,Ohio,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Wheeling,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3407,Moscow West Pullman Road,M,Mailing,Pullman Rd and Farm Rd,NWC,NorthWest Corner,2132 W Pullman Rd,,,Moscow,ID,Idaho,83843-4011,Latah,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.89,$0.16,Moscow West Pullman Road,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
2527,Cheltenham,M,Mailing,Cheltenham Ave & Washington Ln,NWC,NorthWest Corner,2450 Shoppers Ln,,,Wyncote,PA,Pennsylvania,19095-2960,Montgomery,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Cheltenham,10.0,IN_STOCK,IN_STOCK,IN_STOCK
669,Southside,M,Mailing,Southside & Deercreek Club,NEC,NorthEast Corner,9041 Southside Blvd,,,Jacksonville,FL,Florida,32256-5484,Duval,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Southside,8.0,IN_STOCK,IN_STOCK,IN_STOCK
1231,Allen,M,Mailing,US 75 & McDermott Rd,SWC,SouthWest Corner,907 W McDermott Dr,,,Allen,TX,Texas,75013-6503,Collin,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Allen,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1136,Springfield,M,Mailing,Baltimore Pike & Woodland Ave,SWC,SouthWest Corner,857 Baltimore Pike,,,Springfield,PA,Pennsylvania,19064-3963,Delaware,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Springfield,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1877,Port Arthur,M,Mailing,US 69 & TX Hwy 365,SEC,SouthEast Corner,3100 Highway 365 Ste 90,,,Port Arthur,TX,Texas,77642-7796,Jefferson,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Port Arthur,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
